,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
10,1,0,1,1,3,3,0,3,0,3,0,0,3,0,1,3,3,0,0,0,3,3,3,0,1,3,3,0,1,0,0,0,1,3,0,1,0,1,3,0,0,3,1,0,0,0,3,0,3,0,3,1,0,3,3,0,1,0,1,1,0,0,1,1,0,3,3,0,3,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,1,1,3,0,0,3,1,3,1,1,1
11,1,1,1,0,3,0,0,3,0,3,1,0,1,3,0,0,0,0,3,0,0,0,3,1,1,1,0,1,3,3,3,3,0,3,3,3,1,1,3,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,3,0,3,1,1,0,1,1,0,1,1,1,3,1,3,1,0,3,0,0,0,0,0,0,1,0,3,0,0,3,0,1,1,0,0,1,3,3,1,1,0,0,1,1,0
12,1,1,3,1,3,0,3,3,0,3,3,0,0,0,3,3,3,0,0,1,0,0,3,1,0,1,1,1,3,1,1,1,1,1,3,3,1,3,3,0,1,1,3,0,3,3,1,0,3,0,0,0,0,3,1,0,3,0,1,3,1,3,0,3,3,3,0,1,1,1,3,3,0,1,0,0,0,0,0,3,1,0,0,3,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0
13,0,1,1,3,0,1,1,1,0,0,3,0,0,1,0,1,1,0,1,0,1,1,0,3,3,3,1,1,1,1,1,0,0,1,1,1,1,1,0,0,3,3,3,1,0,1,0,0,0,0,0,0,0,3,1,0,1,1,1,0,1,1,0,1,1,3,3,3,1,0,1,1,3,1,0,0,0,0,0,3,3,0,1,3,1,1,0,0,1,0,1,1,0,3,3,1,3,1,0,0,0
14,0,3,3,0,1,3,1,0,1,0,3,1,0,0,1,1,0,0,0,1,0,1,0,3,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,3,0,3,0,0,0,0,3,0,0,0,3,3,0,3,1,3,3,0,1,0,1,0,0,1,3,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,3,0,1,1,3,1,1,1,0,1,1,3,3,3,1,0,0,0
15,3,3,1,0,0,3,3,0,1,3,1,3,0,0,0,1,3,1,0,3,3,0,1,0,0,0,3,1,0,1,1,1,0,0,3,1,1,1,3,3,1,3,1,1,0,1,0,0,0,1,3,0,3,0,3,0,1,3,1,1,0,0,1,3,3,1,3,1,1,0,0,3,3,1,0,0,0,0,0,0,1,3,1,1,3,1,0,1,0,0,3,0,3,0,3,3,1,3,0,0,0
16,3,0,3,1,3,1,0,3,0,3,0,0,0,0,1,3,0,0,0,0,1,0,3,1,0,1,0,0,1,3,0,1,1,1,1,0,3,1,1,3,0,1,1,3,0,3,1,0,0,1,1,0,0,3,1,0,1,1,0,0,1,1,0,0,1,3,3,1,3,1,0,0,0,1,0,0,0,0,1,0,3,0,1,0,0,1,1,1,1,3,0,1,1,3,3,1,0,0,0,0,0
17,1,0,1,1,0,3,3,3,0,3,1,3,3,0,1,0,3,0,0,1,0,1,3,0,3,3,3,1,1,1,0,0,1,1,3,1,0,3,3,3,1,0,3,0,3,0,3,0,0,0,1,1,0,3,1,0,3,1,0,3,0,0,1,0,1,1,3,0,3,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,3,0,0,1,1,0,0,3,3,3,0,0,3,3,1,0,0
18,0,0,3,0,1,0,1,3,3,1,3,0,3,0,0,1,0,0,0,0,0,0,1,1,3,3,1,1,0,0,1,0,1,1,3,1,3,1,0,3,1,3,0,1,0,3,0,0,0,0,3,0,1,0,3,0,1,1,1,3,1,0,0,0,1,0,1,0,1,1,3,1,3,0,0,0,0,0,3,0,0,0,0,1,0,3,1,0,0,0,0,0,1,3,3,1,0,0,0,0,0
19,1,3,0,1,1,3,1,0,1,0,3,3,0,0,0,0,1,3,1,3,0,3,3,3,1,1,1,1,0,1,1,3,0,1,1,1,3,1,0,3,1,1,1,0,3,1,0,0,1,0,0,1,1,0,0,3,3,1,1,3,3,3,0,1,3,0,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,3,1,3,0,0,0,0,0
20,3,3,3,1,0,1,3,0,1,3,0,1,3,0,0,0,0,0,0,0,0,3,1,0,3,3,1,3,1,3,0,1,1,1,3,1,3,3,0,0,1,1,3,0,0,0,0,0,3,0,0,1,3,0,3,1,3,0,0,3,1,1,3,1,3,0,1,3,3,3,1,0,0,3,0,0,0,3,0,0,0,0,1,1,1,1,1,1,0,1,0,3,1,3,1,1,0,0,0,0,0
21,3,1,1,3,0,0,3,3,0,1,0,0,3,3,0,1,0,3,0,3,1,0,0,1,1,3,1,3,1,3,1,0,0,0,1,0,3,3,1,0,3,0,0,3,0,3,3,0,3,1,1,0,1,0,3,0,1,1,0,1,1,0,1,3,3,1,3,3,0,1,3,0,3,0,0,0,0,0,3,3,0,3,0,0,1,0,1,1,0,1,3,3,3,0,3,3,0,0,0,0,0
22,1,1,3,3,1,0,1,1,1,0,0,3,1,3,3,0,3,0,0,0,0,1,3,0,1,0,1,3,0,1,0,0,3,1,1,3,1,3,0,3,1,0,1,0,3,3,0,0,1,3,1,0,0,0,0,0,1,0,0,3,0,0,1,1,0,0,3,3,3,0,3,0,3,0,0,0,0,1,0,0,3,0,0,1,0,1,0,0,0,0,1,1,1,3,3,0,1,0,0,0,0
23,1,1,0,0,1,1,0,1,3,0,1,3,0,0,0,0,0,3,1,0,1,1,0,3,1,1,3,3,1,0,1,1,0,1,1,3,1,0,3,0,3,3,3,0,0,0,0,0,3,0,1,3,0,0,0,3,3,1,1,1,1,0,1,0,0,1,3,3,3,1,1,1,1,1,0,0,0,0,1,1,3,0,3,1,3,0,1,1,1,3,0,0,1,3,3,3,0,0,0,0,0
24,1,1,1,1,3,1,1,3,1,1,0,0,1,0,0,3,0,0,0,3,0,0,1,3,0,1,0,0,3,1,1,1,1,1,0,3,1,3,1,0,1,1,1,3,0,3,0,1,0,0,3,1,0,0,0,0,3,1,1,0,0,0,0,1,0,1,3,1,0,3,0,1,1,3,0,0,0,1,0,0,1,0,1,1,3,3,1,0,1,0,3,3,3,3,1,1,0,0,0,0,0
25,0,1,3,3,3,1,0,0,3,0,3,0,0,3,0,3,3,0,0,3,0,3,1,0,0,3,0,0,3,0,0,0,1,1,1,3,0,0,1,1,0,0,3,0,1,0,0,3,0,0,0,1,0,3,0,1,3,0,1,3,0,0,0,0,3,1,0,3,1,0,0,0,3,0,0,0,0,0,1,3,0,3,1,1,1,1,1,0,1,1,3,1,1,1,1,1,1,0,0,0,0
26,1,0,1,1,1,3,1,0,0,3,0,3,0,0,1,3,0,3,3,3,3,1,0,1,0,3,0,3,3,1,3,0,0,1,0,3,1,3,3,0,3,0,3,1,0,0,1,1,0,3,0,3,0,1,0,0,1,0,1,3,0,0,0,0,0,1,3,1,0,0,1,1,0,3,0,0,0,3,0,1,3,1,0,1,0,3,0,1,0,0,0,0,3,0,3,0,0,0,0,0,3
27,3,1,1,3,0,1,0,0,1,0,3,3,3,3,3,0,0,0,0,0,0,0,3,3,1,3,0,0,3,0,3,0,0,1,1,1,1,3,1,0,1,3,1,0,3,1,3,0,0,3,3,0,3,0,0,1,0,0,1,0,0,1,0,0,3,1,0,0,0,1,3,1,3,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,3,1,3,3,0,0,0,0,0,0
28,1,1,0,0,0,0,3,0,1,0,3,3,3,0,0,3,3,0,3,1,0,3,1,1,1,1,1,3,0,0,1,1,1,3,3,3,1,1,3,1,3,0,3,3,3,0,0,3,0,0,0,0,1,0,3,0,0,3,1,0,1,0,0,1,1,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,1,1,3,1,1,0,0,0,0,0
29,3,3,0,1,1,0,0,1,3,0,3,0,0,3,0,3,3,1,0,3,1,1,1,3,1,1,1,1,3,1,3,3,1,0,3,3,3,1,3,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,3,1,1,0,1,1,3,1,0,3,3,1,3,0,0,0,0,0,0,1,0,3,0,3,3,1,0,0,0,0,1,1,0,3,0,3,0,0,0,0,0,0,0
30,1,1,3,3,1,1,0,1,3,0,0,3,3,3,3,0,1,1,0,0,1,3,0,0,3,1,3,3,0,0,1,3,0,1,1,1,1,1,0,1,3,3,0,1,1,3,1,0,0,0,0,0,0,0,3,0,0,1,1,0,1,1,0,0,3,1,3,3,1,3,0,1,0,0,0,0,0,0,0,1,1,0,3,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
31,1,3,1,3,1,0,0,3,0,0,0,3,0,0,1,0,1,3,0,3,0,0,0,1,3,3,3,0,1,0,1,0,1,3,1,1,3,0,1,0,0,1,3,1,3,0,0,1,0,0,0,3,0,3,3,3,3,3,3,0,0,3,0,1,1,3,0,3,3,3,1,1,0,0,0,0,0,1,0,0,0,0,3,0,1,1,0,0,0,1,3,3,0,3,0,1,0,0,0,0,1
32,1,3,1,1,3,3,1,0,0,3,1,0,0,3,0,0,3,3,3,3,0,0,0,1,1,0,3,0,1,0,1,1,1,1,1,3,3,0,3,3,3,3,3,0,0,0,0,3,0,0,1,0,0,3,3,1,0,3,1,0,1,1,1,0,0,1,3,1,3,0,0,0,1,1,0,0,0,1,0,0,0,3,1,1,0,1,0,0,0,0,1,3,3,1,0,0,0,0,0,0,0
33,1,0,1,3,3,1,0,0,0,0,3,0,1,3,3,0,1,0,0,1,1,3,0,3,1,0,3,3,1,1,0,1,0,3,1,1,3,3,1,1,3,1,1,3,3,3,3,1,0,1,3,0,3,0,0,3,3,3,0,1,1,3,0,0,1,0,3,1,0,1,0,0,0,1,0,0,0,1,3,3,0,0,3,0,0,1,1,0,0,0,1,3,3,1,0,0,0,0,0,3,0
34,1,3,0,1,1,3,0,1,1,0,1,0,3,3,3,0,3,0,0,1,1,1,1,3,1,3,3,3,1,1,1,1,0,1,3,1,1,1,1,1,1,0,1,0,1,0,0,3,0,3,3,1,0,3,3,0,1,3,1,3,1,1,0,0,3,3,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,1,1,1,3,1,1,1,0,0,0,0,0,3
35,0,3,0,1,3,1,1,0,1,0,3,3,0,0,3,0,3,0,1,3,3,3,3,3,3,3,0,3,1,3,1,0,0,0,0,0,3,1,1,1,3,3,0,1,3,0,0,0,0,1,0,3,0,0,0,1,1,0,0,0,1,0,0,1,1,1,3,3,1,0,0,3,1,0,0,0,0,1,0,3,0,1,0,0,1,1,1,1,1,1,1,3,0,3,0,0,0,0,0,0,0
36,3,3,0,1,0,3,0,1,0,0,0,3,3,3,0,1,1,0,0,0,0,0,3,3,3,1,1,3,0,3,1,1,0,1,0,0,1,3,3,1,3,0,1,3,0,0,0,0,0,3,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,3,3,1,1,1,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,3,0,0,3,1,1,3,1,0,0,0,0,3
37,1,0,3,1,0,0,3,0,0,1,0,3,0,0,1,1,0,3,3,3,3,1,3,0,3,3,1,3,0,0,1,1,3,1,3,1,3,1,1,1,3,3,0,1,0,3,0,0,0,0,0,0,3,1,3,1,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,1,3,3,0,3,1,0,1,0,0,0,0
38,1,0,1,3,3,1,1,1,1,1,1,3,0,0,0,3,3,0,1,0,0,0,3,0,3,1,0,1,3,0,1,3,1,0,1,1,3,3,0,0,0,3,3,1,0,3,1,1,0,0,3,1,0,3,0,3,0,1,0,1,1,1,0,1,0,3,3,1,1,3,1,0,0,3,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,3,3,0,1,0,0,0,0,0
39,1,1,3,1,0,0,1,0,1,0,0,0,0,0,1,3,0,3,3,3,3,3,0,0,1,3,1,3,0,1,1,3,1,1,1,0,3,3,3,1,3,0,3,0,0,0,1,1,0,0,1,1,0,0,0,0,3,3,1,1,1,0,1,0,3,3,1,3,3,0,0,3,3,0,3,0,0,0,3,0,0,0,1,3,3,1,3,0,0,1,0,3,3,3,1,0,1,0,0,0,0
40,1,3,0,0,0,1,1,1,1,1,0,0,3,0,0,3,3,1,1,3,3,3,1,3,1,3,3,0,3,0,1,3,1,0,0,3,0,1,3,1,1,3,1,0,3,1,3,1,0,0,0,1,0,0,0,0,1,3,3,3,0,1,1,0,1,1,0,3,3,1,0,3,1,0,3,0,0,0,0,3,0,1,1,1,3,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0
41,0,3,3,3,1,1,0,0,3,0,0,3,0,0,0,1,0,0,0,0,3,0,1,3,1,1,3,3,0,3,0,1,0,1,1,1,1,0,3,0,1,3,0,1,3,0,1,1,0,0,0,0,0,1,1,1,3,0,3,0,0,1,0,1,0,1,3,1,3,3,1,1,3,0,3,0,0,0,0,0,3,0,1,1,1,0,0,3,0,0,1,0,3,3,0,1,3,0,0,0,0
42,1,1,0,3,0,1,0,3,0,1,0,3,0,3,3,0,0,0,0,1,3,0,1,0,1,0,0,3,1,1,0,0,3,1,1,3,1,0,3,3,3,3,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0,1,1,1,1,1,3,3,3,3,3,0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,3,1,1,0,1,3,0
43,0,3,3,0,0,3,0,3,0,0,0,3,0,1,1,0,0,3,3,1,1,1,0,1,1,0,3,3,1,0,1,1,1,1,3,1,3,3,0,3,1,1,0,1,3,0,1,0,0,0,3,0,1,0,0,1,0,0,1,1,3,1,0,0,1,0,1,1,0,3,3,1,0,3,0,0,1,0,0,0,0,1,3,0,3,1,1,0,1,0,1,0,0,1,0,3,3,3,3,3,0
44,1,1,3,0,3,0,0,0,0,3,0,1,0,3,0,3,1,0,1,1,0,0,0,0,3,0,1,3,1,3,1,1,0,3,1,1,0,3,3,3,0,3,1,1,0,1,0,1,0,0,3,3,0,0,0,0,1,1,0,3,1,1,3,1,1,1,1,0,1,1,3,3,3,3,0,3,1,0,0,0,0,0,1,1,0,0,0,1,3,0,0,1,0,1,0,0,1,1,1,3,3
45,0,1,0,3,0,3,3,0,0,0,3,0,3,3,1,1,0,3,3,0,1,1,1,0,1,1,0,1,1,1,1,1,3,1,1,3,1,3,3,3,0,0,1,1,0,0,3,0,0,0,1,0,1,0,0,0,0,1,0,0,3,0,1,1,1,0,1,0,1,1,1,3,1,3,3,3,3,3,3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,3,0,1,1,1,0
46,0,3,3,0,1,3,0,1,1,0,3,1,0,3,3,1,1,1,1,1,1,1,1,1,1,3,1,0,1,1,1,3,0,3,0,0,3,0,1,3,1,0,3,1,0,3,0,1,3,0,3,0,0,1,1,1,1,1,0,3,3,0,0,0,3,1,1,1,0,1,3,1,0,1,3,3,1,0,1,1,0,3,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
47,1,3,1,3,3,1,0,3,1,1,3,3,3,0,1,1,1,1,1,0,1,0,3,1,1,0,3,3,3,0,1,1,1,1,1,3,0,0,1,3,0,1,0,0,0,3,3,3,0,1,0,1,1,1,3,0,0,1,3,0,0,1,1,0,3,0,1,1,0,3,0,0,0,1,0,0,3,1,1,3,3,3,0,3,1,1,1,0,1,3,0,1,0,0,0,0,0,0,1,1,1
48,0,0,1,0,1,0,3,3,1,0,1,3,3,3,1,1,0,0,0,3,1,0,3,3,1,0,1,0,0,0,0,1,0,0,1,0,3,0,3,0,0,3,0,0,0,3,1,0,0,1,3,1,3,0,1,0,0,1,3,1,0,1,1,1,0,1,1,0,3,0,1,1,1,1,3,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,3,3,3,0,3,1,1,3,1
49,3,1,1,1,3,0,3,1,0,3,0,1,3,1,0,0,3,0,3,3,0,1,3,0,3,0,0,1,0,3,3,0,1,1,0,0,0,0,1,0,0,1,0,0,0,3,0,0,3,1,1,0,0,0,1,1,1,0,0,0,1,3,3,3,3,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,3,1,3,3,3,0,0,0
50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51,3,1,1,1,3,0,3,1,0,3,0,1,3,1,0,0,3,0,3,3,0,1,3,0,3,0,0,1,0,3,3,0,1,1,0,0,0,0,1,0,0,1,0,0,0,3,0,0,3,1,1,0,0,0,1,1,1,0,0,0,1,3,3,3,3,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,3,1,3,3,3,0,0,0
52,0,0,1,0,1,0,3,3,1,0,1,3,3,3,1,1,0,0,0,3,1,0,3,3,1,0,1,0,0,0,0,1,0,0,1,0,3,0,3,0,0,3,0,0,0,3,1,0,0,1,3,1,3,0,1,0,0,1,3,1,0,1,1,1,0,1,1,0,3,0,1,1,1,1,3,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,3,3,3,0,3,1,1,3,1
53,1,3,1,3,3,1,0,3,1,1,3,3,3,0,1,1,1,1,1,0,1,0,3,1,1,0,3,3,3,0,1,1,1,1,1,3,0,0,1,3,0,1,0,0,0,3,3,3,0,1,0,1,1,1,3,0,0,1,3,0,0,1,1,0,3,0,1,1,0,3,0,0,0,1,0,0,3,1,1,3,3,3,0,3,1,1,1,0,1,3,0,1,0,0,0,0,0,0,1,1,1
54,0,3,3,0,1,3,0,1,1,0,3,1,0,3,3,1,1,1,1,1,1,1,1,1,1,3,1,0,1,1,1,3,0,3,0,0,3,0,1,3,1,0,3,1,0,3,0,1,3,0,3,0,0,1,1,1,1,1,0,3,3,0,0,0,3,1,1,1,0,1,3,1,0,1,3,3,1,0,1,1,0,3,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
55,0,1,0,3,0,3,3,0,0,0,3,0,3,3,1,1,0,3,3,0,1,1,1,0,0,1,0,1,1,1,1,1,3,1,1,3,1,3,3,3,0,0,1,1,0,0,3,0,0,0,1,0,1,0,0,0,0,1,0,0,3,0,1,1,1,0,1,0,1,1,1,3,1,3,3,3,3,3,3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,3,0,1,1,1,0
56,1,1,3,0,3,0,0,0,0,3,0,1,0,3,0,3,1,0,1,1,0,0,0,0,3,0,1,3,1,3,1,1,0,3,1,1,0,3,3,3,0,3,1,1,0,1,0,1,0,0,3,3,0,0,0,0,1,1,0,3,1,1,3,1,1,1,1,0,1,1,3,3,3,3,0,3,1,0,0,0,0,0,1,1,0,0,0,1,3,0,0,1,0,1,0,0,1,1,1,3,3
57,0,3,3,0,0,3,0,3,0,0,0,3,0,1,1,0,0,3,3,1,1,1,0,1,1,0,3,3,1,0,1,1,1,1,3,1,3,3,0,3,1,1,0,1,3,0,1,0,0,0,3,0,1,0,0,1,0,0,1,1,3,1,0,0,1,0,1,1,0,3,3,1,0,3,0,0,1,0,0,0,0,1,3,0,3,1,1,0,1,0,1,0,0,1,0,3,3,3,3,3,0
58,1,1,0,3,0,1,0,3,0,1,0,3,0,3,3,0,0,0,0,1,3,0,1,0,1,0,0,3,1,1,0,0,3,1,1,3,1,0,3,3,3,3,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0,1,1,1,1,1,3,3,3,3,3,0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,3,1,1,0,1,3,0
59,0,3,3,3,1,1,0,0,3,0,0,3,0,0,0,1,0,0,0,0,3,0,1,3,1,1,3,3,0,3,0,1,0,1,1,1,1,0,3,0,1,3,0,1,3,0,1,1,0,0,0,0,0,1,1,1,3,0,3,0,0,1,0,1,0,1,3,1,3,3,1,1,3,0,3,0,0,0,0,0,3,0,1,1,1,0,0,3,0,0,1,0,3,3,0,1,3,0,0,0,0
60,1,3,0,0,0,1,1,1,1,1,0,0,3,0,0,3,3,1,1,3,3,3,1,3,1,3,3,0,3,0,1,3,1,0,0,3,0,1,3,1,1,3,1,0,3,1,3,1,0,0,0,1,0,0,0,0,1,3,3,3,0,1,1,0,1,1,0,3,3,1,0,3,1,0,3,0,0,0,0,3,0,1,1,1,3,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0
61,1,1,3,1,0,0,1,0,1,0,0,0,0,0,1,3,0,3,3,3,3,3,0,0,1,3,1,3,0,1,1,3,1,1,0,0,3,3,3,1,3,0,3,0,0,0,1,1,0,0,1,1,0,0,0,0,3,3,1,1,1,0,1,0,3,3,1,3,3,0,0,3,3,0,3,0,0,0,3,0,0,0,1,3,3,1,3,0,0,1,0,3,3,3,1,0,1,0,0,0,0
62,1,0,1,3,3,1,1,1,1,1,1,3,0,0,0,3,3,0,1,0,0,0,3,0,3,1,0,1,3,0,1,3,1,0,1,1,3,3,0,0,0,3,3,1,0,3,1,1,0,0,3,1,0,3,0,3,0,1,0,1,1,1,0,1,0,3,3,1,1,3,1,0,0,3,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,3,3,0,1,0,0,0,0,0
63,1,0,3,1,0,0,3,0,0,1,0,3,0,0,1,1,0,3,3,3,3,1,3,0,3,3,1,3,0,0,1,1,3,1,3,1,3,1,1,1,3,3,0,1,0,3,0,0,0,0,0,0,3,1,3,1,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,1,3,3,0,3,1,0,1,0,0,0,0
64,3,3,0,1,0,3,0,1,0,0,0,3,3,3,0,1,1,0,0,0,0,0,3,3,3,1,1,3,0,3,1,1,0,1,0,0,1,3,3,1,3,0,1,3,0,0,0,0,0,3,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,3,3,1,1,1,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,3,0,0,3,1,1,3,1,0,0,0,0,3
65,0,3,0,1,3,1,1,0,1,0,3,3,0,0,3,0,3,0,1,3,3,3,3,3,3,3,0,3,1,3,1,0,0,0,0,0,3,1,1,1,3,3,0,1,3,0,0,0,0,1,0,3,0,0,0,1,1,0,0,0,1,0,0,1,1,1,3,3,1,0,0,3,1,0,0,0,0,1,0,3,0,1,0,0,1,1,1,1,1,1,1,3,0,3,0,0,0,0,0,0,0
